,symbol,name,codename,industry
4530,SZ300852,四会富仕,SZ300852 四会富仕,元件
4531,SZ300853,申昊科技,SZ300853 申昊科技,电网设备
4532,SZ300854,中兰环保,SZ300854 中兰环保,环境治理
4533,SZ300855,图南股份,SZ300855 图南股份,金属新材料
4534,SZ300856,科思股份,SZ300856 科思股份,化妆品
4535,SZ300857,协创数据,SZ300857 协创数据,消费电子
4536,SZ300858,科拓生物,SZ300858 科拓生物,化学制品
4537,SZ300860,锋尚文化,SZ300860 锋尚文化,专业服务
4538,SZ300861,美畅股份,SZ300861 美畅股份,通用设备
4539,SZ300862,蓝盾光电,SZ300862 蓝盾光电,通用设备
4540,SZ300863,卡倍亿,SZ300863 卡倍亿,汽车零部件
4541,SZ300864,南大环境,SZ300864 南大环境,环境治理
4542,SZ300865,大宏立,SZ300865 大宏立,专用设备
4543,SZ300866,安克创新,SZ300866 安克创新,消费电子
4544,SZ300867,圣元环保,SZ300867 圣元环保,环境治理
4545,SZ300868,杰美特,SZ300868 杰美特,其他电子
4546,SZ300869,康泰医学,SZ300869 康泰医学,医疗器械
4547,SZ300870,欧陆通,SZ300870 欧陆通,其他电源设备
4548,SZ300871,回盛生物,SZ300871 回盛生物,动物保健
4549,SZ300872,天阳科技,SZ300872 天阳科技,IT服务
4550,SZ300873,海晨股份,SZ300873 海晨股份,物流
4551,SZ300875,捷强装备,SZ300875 捷强装备,地面兵装
4552,SZ300876,蒙泰高新,SZ300876 蒙泰高新,化学纤维
4553,SZ300877,金春股份,SZ300877 金春股份,纺织制造
4554,SZ300878,维康药业,SZ300878 维康药业,中药
4555,SZ300879,大叶股份,SZ300879 大叶股份,
4556,SZ300880,迦南智能,SZ300880 迦南智能,
4557,SZ300881,盛德鑫泰,SZ300881 盛德鑫泰,特钢
4558,SZ300882,万胜智能,SZ300882 万胜智能,
4559,SZ300883,龙利得,SZ300883 龙利得,包装印刷
4560,SZ300884,狄耐克,SZ300884 狄耐克,计算机设备
4561,SZ300885,海昌新材,SZ300885 海昌新材,通用设备
4562,SZ300886,华业香料,SZ300886 华业香料,化妆品
4563,SZ300887,谱尼测试,SZ300887 谱尼测试,专业服务
4564,SZ300888,稳健医疗,SZ300888 稳健医疗,个护用品
4565,SZ300889,爱克股份,SZ300889 爱克股份,光学光电子
4566,SZ300890,翔丰华,SZ300890 翔丰华,电池
4567,SZ300891,惠云钛业,SZ300891 惠云钛业,化学原料
4568,SZ300892,品渥食品,SZ300892 品渥食品,饮料乳品
4569,SZ300893,松原股份,SZ300893 松原股份,
4570,SZ300894,火星人,SZ300894 火星人,厨卫电器
4571,SZ300895,铜牛信息,SZ300895 铜牛信息,IT服务
4572,SZ300896,爱美客,SZ300896 爱美客,医疗美容
4573,SZ300897,山科智能,SZ300897 山科智能,
4574,SZ300898,熊猫乳品,SZ300898 熊猫乳品,饮料乳品
4575,SZ300899,上海凯鑫,SZ300899 上海凯鑫,环境治理
4576,SZ300900,广联航空,SZ300900 广联航空,航空装备
4577,SZ300901,中胤时尚,SZ300901 中胤时尚,服装家纺
4578,SZ300902,国安达,SZ300902 国安达,专用设备
4579,SZ300903,科翔股份,SZ300903 科翔股份,元件
4580,SZ300905,宝丽迪,SZ300905 宝丽迪,
4581,SZ300906,日月明,SZ300906 日月明,通用设备
4582,SZ300907,康平科技,SZ300907 康平科技,电机
4583,SZ300908,仲景食品,SZ300908 仲景食品,调味发酵品
4584,SZ300909,汇创达,SZ300909 汇创达,光学光电子
4585,SZ300910,瑞丰新材,SZ300910 瑞丰新材,化学制品
4586,SZ300911,亿田智能,SZ300911 亿田智能,厨卫电器
4587,SZ300912,凯龙高科,SZ300912 凯龙高科,
4588,SZ300915,海融科技,SZ300915 海融科技,饮料乳品
4589,SZ300916,朗特智能,SZ300916 朗特智能,消费电子
4590,SZ300917,特发服务,SZ300917 特发服务,房地产服务
4591,SZ300918,南山智尚,SZ300918 南山智尚,纺织制造
4592,SZ300919,中伟股份,SZ300919 中伟股份,电池
4593,SZ300920,润阳科技,SZ300920 润阳科技,塑料
4594,SZ300921,南凌科技,SZ300921 南凌科技,通信服务
4595,SZ300922,天秦装备,SZ300922 天秦装备,地面兵装
4596,SZ300923,研奥股份,SZ300923 研奥股份,轨交设备
4597,SZ300925,法本信息,SZ300925 法本信息,软件开发
4598,SZ300926,博俊科技,SZ300926 博俊科技,
4599,SZ300927,江天化学,SZ300927 江天化学,化学原料
4600,SZ300928,华安鑫创,SZ300928 华安鑫创,
4601,SZ300929,华骐环保,SZ300929 华骐环保,环境治理
4602,SZ300930,屹通新材,SZ300930 屹通新材,金属新材料
4603,SZ300931,通用电梯,SZ300931 通用电梯,
4604,SZ300932,三友联众,SZ300932 三友联众,电网设备
4605,SZ300933,中辰股份,SZ300933 中辰股份,电网设备
4606,SZ300935,盈建科,SZ300935 盈建科,
4607,SZ300936,中英科技,SZ300936 中英科技,元件
4608,SZ300937,药易购,SZ300937 药易购,医药商业
4609,SZ300938,信测标准,SZ300938 信测标准,专业服务
4610,SZ300939,秋田微,SZ300939 秋田微,光学光电子
4611,SZ300940,南极光,SZ300940 南极光,光学光电子
4612,SZ300941,创识科技,SZ300941 创识科技,计算机设备
4613,SZ300942,易瑞生物,SZ300942 易瑞生物,医疗器械
4614,SZ300943,春晖智控,SZ300943 春晖智控,
4615,SZ300945,曼卡龙,SZ300945 曼卡龙,饰品
4616,SZ300946,恒而达,SZ300946 恒而达,
4617,SZ300947,德必集团,SZ300947 德必集团,一般零售
4618,SZ300948,冠中生态,SZ300948 冠中生态,基础建设
4619,SZ300949,奥雅股份,SZ300949 奥雅股份,基础建设
4620,SZ300950,德固特,SZ300950 德固特,专用设备
4621,SZ300951,博硕科技,SZ300951 博硕科技,消费电子
4622,SZ300952,恒辉安防,SZ300952 恒辉安防,服装家纺
4623,SZ300953,震裕科技,SZ300953 震裕科技,电池
4624,SZ300955,嘉亨家化,SZ300955 嘉亨家化,化妆品
4625,SZ300956,英力股份,SZ300956 英力股份,消费电子
4626,SZ300957,贝泰妮,SZ300957 贝泰妮,化妆品
4627,SZ300958,建工修复,SZ300958 建工修复,环境治理
4628,SZ300959,线上线下,SZ300959 线上线下,通信服务
4629,SZ300960,通业科技,SZ300960 通业科技,轨交设备
4630,SZ300961,深水海纳,SZ300961 深水海纳,环境治理
4631,SZ300962,中金辐照,SZ300962 中金辐照,专业服务
4632,SZ300963,中洲特材,SZ300963 中洲特材,金属新材料
4633,SZ300964,本川智能,SZ300964 本川智能,元件
4634,SZ300965,恒宇信通,SZ300965 恒宇信通,航空装备
4635,SZ300966,共同药业,SZ300966 共同药业,化学制药
4636,SZ300967,晓鸣股份,SZ300967 晓鸣股份,养殖业
4637,SZ300968,格林精密,SZ300968 格林精密,消费电子
4638,SZ300969,恒帅股份,SZ300969 恒帅股份,
4639,SZ300970,华绿生物,SZ300970 华绿生物,种植业
4640,SZ300971,博亚精工,SZ300971 博亚精工,
4641,SZ300972,万辰生物,SZ300972 万辰生物,种植业
4642,SZ300973,立高食品,SZ300973 立高食品,休闲食品
4643,SZ300975,商络电子,SZ300975 商络电子,元件
4644,SZ300976,达瑞电子,SZ300976 达瑞电子,消费电子
4645,SZ300977,深圳瑞捷,SZ300977 深圳瑞捷,工程咨询服务
4646,SZ300978,东箭科技,SZ300978 东箭科技,汽车零部件
4647,SZ300979,华利集团,SZ300979 华利集团,纺织制造
4648,SZ300980,祥源新材,SZ300980 祥源新材,塑料
4649,SZ300981,中红医疗,SZ300981 中红医疗,医疗器械
4650,SZ300982,苏文电能,SZ300982 苏文电能,基础建设
4651,SZ300983,尤安设计,SZ300983 尤安设计,工程咨询服务
4652,SZ300984,金沃股份,SZ300984 金沃股份,
4653,SZ300985,致远新能,SZ300985 致远新能,
4654,SZ300986,志特新材,SZ300986 志特新材,专业工程
4655,SZ300987,川网传媒,SZ300987 川网传媒,数字媒体
4656,SZ300988,津荣天宇,SZ300988 津荣天宇,专用设备
4657,SZ300989,蕾奥规划,SZ300989 蕾奥规划,工程咨询服务
4658,SZ300990,同飞股份,SZ300990 同飞股份,通用设备
4659,SZ300991,创益通,SZ300991 创益通,其他电子
4660,SZ300992,泰福泵业,SZ300992 泰福泵业,通用设备
4661,SZ300993,玉马遮阳,SZ300993 玉马遮阳,家居用品
4662,SZ300994,久祺股份,SZ300994 久祺股份,摩托车及其他
4663,SZ300995,奇德新材,SZ300995 奇德新材,塑料
4664,SZ300996,普联软件,SZ300996 普联软件,软件开发
4665,SZ300997,欢乐家,SZ300997 欢乐家,饮料乳品
4666,SZ300998,宁波方正,SZ300998 宁波方正,汽车零部件
4667,SZ300999,金龙鱼,SZ300999 金龙鱼,农产品加工
4668,SZ301000,肇民科技,SZ301000 肇民科技,
4669,SZ301002,崧盛股份,SZ301002 崧盛股份,
4670,SZ301003,江苏博云,SZ301003 江苏博云,塑料
4671,SZ301004,嘉益股份,SZ301004 嘉益股份,家居用品
4672,SZ301005,超捷股份,SZ301005 超捷股份,
4673,SZ301007,德迈仕,SZ301007 德迈仕,
4674,SZ301008,宏昌科技,SZ301008 宏昌科技,家电零部件
4675,SZ301009,可靠股份,SZ301009 可靠股份,个护用品
4676,SZ301010,晶雪节能,SZ301010 晶雪节能,装修建材
4677,SZ301011,华立科技,SZ301011 华立科技,文娱用品
4678,SZ301012,扬电科技,SZ301012 扬电科技,电网设备
4679,SZ301013,利和兴,SZ301013 利和兴,专用设备
4680,SZ301015,百洋医药,SZ301015 百洋医药,医药商业
4681,SZ301016,雷尔伟,SZ301016 雷尔伟,轨交设备
4682,SZ301017,漱玉平民,SZ301017 漱玉平民,医药商业
4683,SZ301018,申菱环境,SZ301018 申菱环境,通用设备
4684,SZ301019,宁波色母,SZ301019 宁波色母,塑料
4685,SZ301020,密封科技,SZ301020 密封科技,
4686,SZ301021,英诺激光,SZ301021 英诺激光,自动化设备
4687,SZ301022,海泰科,SZ301022 海泰科,
4688,SZ301023,江南奕帆,SZ301023 江南奕帆,电机
4689,SZ301024,霍普股份,SZ301024 霍普股份,工程咨询服务
4690,SZ301025,读客文化,SZ301025 读客文化,出版
4691,SZ301026,浩通科技,SZ301026 浩通科技,小金属
4692,SZ301027,华蓝集团,SZ301027 华蓝集团,工程咨询服务
4693,SZ301028,东亚机械,SZ301028 东亚机械,
4694,SZ301029,怡合达,SZ301029 怡合达,自动化设备
4695,SZ301030,仕净科技,SZ301030 仕净科技,环保设备
4696,SZ301031,中熔电气,SZ301031 中熔电气,其他电子
4697,SZ301032,新柴股份,SZ301032 新柴股份,
4698,SZ301033,迈普医学,SZ301033 迈普医学,医疗器械
4699,SZ301035,润丰股份,SZ301035 润丰股份,农化制品
4700,SZ301036,双乐股份,SZ301036 双乐股份,
4701,SZ301037,保立佳,SZ301037 保立佳,
4702,SZ301038,深水规院,SZ301038 深水规院,工程咨询服务
4703,SZ301039,中集车辆,SZ301039 中集车辆,商用车
4704,SZ301040,中环海陆,SZ301040 中环海陆,风电设备
4705,SZ301041,金百泽,SZ301041 金百泽,元件
4706,SZ301042,安联锐视,SZ301042 安联锐视,计算机设备
4707,SZ301043,绿岛风,SZ301043 绿岛风,通用设备
4708,SZ301045,天禄科技,SZ301045 天禄科技,光学光电子
4709,SZ301046,能辉科技,SZ301046 能辉科技,专业工程
4710,SZ301047,义翘神州,SZ301047 义翘神州,生物制品
4711,SZ301048,金鹰重工,SZ301048 金鹰重工,轨交设备
4712,SZ301049,超越科技,SZ301049 超越科技,环境治理
4713,SZ301050,雷电微力,SZ301050 雷电微力,军工电子
4714,SZ301051,信濠光电,SZ301051 信濠光电,消费电子
4715,SZ301052,果麦文化,SZ301052 果麦文化,出版
4716,SZ301053,远信工业,SZ301053 远信工业,专用设备
4717,SZ301055,张小泉,SZ301055 张小泉,家居用品
4718,SZ301056,森赫股份,SZ301056 森赫股份,专用设备
4719,SZ301057,汇隆新材,SZ301057 汇隆新材,化学纤维
4720,SZ301058,中粮科工,SZ301058 中粮科工,工程咨询服务
4721,SZ301059,金三江,SZ301059 金三江,化学制品
4722,SZ301060,兰卫医学,SZ301060 兰卫医学,医疗服务
4723,SZ301061,匠心家居,SZ301061 匠心家居,家居用品
4724,SZ301062,上海艾录,SZ301062 上海艾录,包装印刷
4725,SZ301063,海锅股份,SZ301063 海锅股份,风电设备
4726,SZ301065,本立科技,SZ301065 本立科技,化学制药
4727,SZ301066,万事利,SZ301066 万事利,纺织制造
4728,SZ301067,显盈科技,SZ301067 显盈科技,消费电子
4729,SZ301068,大地海洋,SZ301068 大地海洋,环境治理
4730,SZ301069,凯盛新材,SZ301069 凯盛新材,化学原料
4731,SZ301070,开勒股份,SZ301070 开勒股份,
4732,SZ301071,力量钻石,SZ301071 力量钻石,非金属材料
4733,SZ301072,中捷精工,SZ301072 中捷精工,
4734,SZ301075,多瑞医药,SZ301075 多瑞医药,
4735,SZ301076,新瀚新材,SZ301076 新瀚新材,化学制品
4736,SZ301077,星华新材,SZ301077 星华新材,化学制品
4737,SZ301078,孩子王,SZ301078 孩子王,专业连锁
4738,SZ301079,邵阳液压,SZ301079 邵阳液压,工程机械
4739,SZ301080,百普赛斯,SZ301080 百普赛斯,生物制品
4740,SZ301081,严牌股份,SZ301081 严牌股份,环保设备
4741,SZ301083,百胜智能,SZ301083 百胜智能,
4742,SZ301085,亚康股份,SZ301085 亚康股份,IT服务
4743,SZ301086,鸿富瀚,SZ301086 鸿富瀚,消费电子
4744,SZ301087,可孚医疗,SZ301087 可孚医疗,医疗器械
4745,SZ301088,戎美股份,SZ301088 戎美股份,服装家纺
4746,SZ301089,拓新药业,SZ301089 拓新药业,化学制药
4747,SZ301090,华润材料,SZ301090 华润材料,塑料
4748,SZ301091,深城交,SZ301091 深城交,工程咨询服务
4749,SZ301092,争光股份,SZ301092 争光股份,塑料
4750,SZ301093,华兰股份,SZ301093 华兰股份,医疗器械
4751,SZ301095,广立微,SZ301095 广立微,软件开发
4752,SZ301096,百诚医药,SZ301096 百诚医药,医疗服务
4753,SZ301097,天益医疗,SZ301097 天益医疗,医疗器械
4754,SZ301098,金埔园林,SZ301098 金埔园林,基础建设
4755,SZ301099,雅创电子,SZ301099 雅创电子,其他电子
4756,SZ301100,风光股份,SZ301100 风光股份,化学制品
4757,SZ301101,明月镜片,SZ301101 明月镜片,文娱用品
4758,SZ301102,兆讯传媒,SZ301102 兆讯传媒,广告营销
4759,SZ301103,何氏眼科,SZ301103 何氏眼科,医疗服务
4760,SZ301105,鸿铭股份,SZ301105 鸿铭股份,专用设备
4761,SZ301106,骏成科技,SZ301106 骏成科技,光学光电子
4762,SZ301107,瑜欣电子,SZ301107 瑜欣电子,通用设备
4763,SZ301108,洁雅股份,SZ301108 洁雅股份,个护用品
4764,SZ301109,军信股份,SZ301109 军信股份,环境治理
4765,SZ301111,粤万年青,SZ301111 粤万年青,中药
4766,SZ301112,信邦智能,SZ301112 信邦智能,自动化设备
4767,SZ301113,雅艺科技,SZ301113 雅艺科技,家居用品
4768,SZ301115,建科股份,SZ301115 建科股份,专业服务
4769,SZ301116,益客食品,SZ301116 益客食品,养殖业
4770,SZ301117,佳缘科技,SZ301117 佳缘科技,计算机设备
4771,SZ301118,恒光股份,SZ301118 恒光股份,化学原料
4772,SZ301119,正强股份,SZ301119 正强股份,汽车零部件
4773,SZ301120,新特电气,SZ301120 新特电气,
4774,SZ301121,紫建电子,SZ301121 紫建电子,电池
4775,SZ301122,采纳股份,SZ301122 采纳股份,医疗器械
4776,SZ301123,奕东电子,SZ301123 奕东电子,消费电子
4777,SZ301125,腾亚精工,SZ301125 腾亚精工,
4778,SZ301126,达嘉维康,SZ301126 达嘉维康,医药商业
4779,SZ301127,天源环保,SZ301127 天源环保,环境治理
4780,SZ301128,强瑞技术,SZ301128 强瑞技术,专用设备
4781,SZ301129,瑞纳智能,SZ301129 瑞纳智能,
4782,SZ301130,西点药业,SZ301130 西点药业,
4783,SZ301131,聚赛龙,SZ301131 聚赛龙,塑料
4784,SZ301132,满坤科技,SZ301132 满坤科技,元件
4785,SZ301133,金钟股份,SZ301133 金钟股份,
4786,SZ301135,瑞德智能,SZ301135 瑞德智能,消费电子
4787,SZ301136,招标股份,SZ301136 招标股份,工程咨询服务
4788,SZ301137,哈焊华通,SZ301137 哈焊华通,
4789,SZ301138,华研精机,SZ301138 华研精机,专用设备
4790,SZ301139,元道通信,SZ301139 元道通信,通信服务
4791,SZ301141,中科磁业,SZ301141 中科磁业,金属新材料
4792,SZ301148,嘉戎技术,SZ301148 嘉戎技术,环境治理
4793,SZ301149,隆华新材,SZ301149 隆华新材,化学制品
4794,SZ301150,中一科技,SZ301150 中一科技,电池
4795,SZ301151,冠龙节能,SZ301151 冠龙节能,
4796,SZ301152,天力锂能,SZ301152 天力锂能,电池
4797,SZ301153,中科江南,SZ301153 中科江南,软件开发
4798,SZ301155,海力风电,SZ301155 海力风电,风电设备
4799,SZ301156,美农生物,SZ301156 美农生物,
4800,SZ301157,华塑科技,SZ301157 华塑科技,其他电源设备
4801,SZ301158,德石股份,SZ301158 德石股份,
4802,SZ301159,三维天地,SZ301159 三维天地,软件开发
4803,SZ301160,翔楼新材,SZ301160 翔楼新材,特钢
4804,SZ301161,唯万密封,SZ301161 唯万密封,工程机械
4805,SZ301162,国能日新,SZ301162 国能日新,软件开发
4806,SZ301163,宏德股份,SZ301163 宏德股份,风电设备
4807,SZ301165,锐捷网络,SZ301165 锐捷网络,通信设备
4808,SZ301166,优宁维,SZ301166 优宁维,生物制品
4809,SZ301167,建研设计,SZ301167 建研设计,工程咨询服务
4810,SZ301168,通灵股份,SZ301168 通灵股份,光伏设备
4811,SZ301169,零点有数,SZ301169 零点有数,专业服务
4812,SZ301175,中科环保,SZ301175 中科环保,环境治理
4813,SZ301176,逸豪新材,SZ301176 逸豪新材,元件
4814,SZ301177,迪阿股份,SZ301177 迪阿股份,饰品
4815,SZ301178,天亿马,SZ301178 天亿马,IT服务
4816,SZ301179,泽宇智能,SZ301179 泽宇智能,
4817,SZ301180,万祥科技,SZ301180 万祥科技,消费电子
4818,SZ301181,标榜股份,SZ301181 标榜股份,
4819,SZ301182,凯旺科技,SZ301182 凯旺科技,消费电子
4820,SZ301183,东田微,SZ301183 东田微,光学光电子
4821,SZ301185,鸥玛软件,SZ301185 鸥玛软件,IT服务
4822,SZ301186,超达装备,SZ301186 超达装备,
4823,SZ301187,欧圣电气,SZ301187 欧圣电气,小家电
4824,SZ301188,力诺特玻,SZ301188 力诺特玻,家居用品
4825,SZ301189,奥尼电子,SZ301189 奥尼电子,消费电子
4826,SZ301190,善水科技,SZ301190 善水科技,化学制品
4827,SZ301191,菲菱科思,SZ301191 菲菱科思,通信设备
4828,SZ301192,泰祥股份,SZ301192 泰祥股份,
4829,SZ301193,家联科技,SZ301193 家联科技,家居用品
4830,SZ301195,北路智控,SZ301195 北路智控,软件开发
4831,SZ301196,唯科科技,SZ301196 唯科科技,塑料
4832,SZ301197,工大科雅,SZ301197 工大科雅,通用设备
4833,SZ301198,喜悦智行,SZ301198 喜悦智行,包装印刷
4834,SZ301199,迈赫股份,SZ301199 迈赫股份,自动化设备
4835,SZ301200,大族数控,SZ301200 大族数控,专用设备
4836,SZ301201,诚达药业,SZ301201 诚达药业,医疗服务
4837,SZ301203,国泰环保,SZ301203 国泰环保,环境治理
4838,SZ301206,三元生物,SZ301206 三元生物,化学制品
4839,SZ301207,华兰疫苗,SZ301207 华兰疫苗,生物制品
4840,SZ301208,中亦科技,SZ301208 中亦科技,IT服务
4841,SZ301209,联合化学,SZ301209 联合化学,化学制品
4842,SZ301211,亨迪药业,SZ301211 亨迪药业,化学制药
4843,SZ301212,联盛化学,SZ301212 联盛化学,
4844,SZ301213,观想科技,SZ301213 观想科技,军工电子
