,symbol,net_profit_cagr,north_net_inflow,ps,type,percent,has_follow,tick_size,pb_ttm,float_shares,current,amplitude,pcf,current_year_percent,float_market_capital,north_net_inflow_time,market_capital,dividend_yield,lot_size,roe_ttm,total_percent,percent5m,income_cagr,amount,chg,issue_date_ts,eps,main_net_inflows,volume,volume_ratio,pb,followers,turnover_rate,first_percent,name,pe_ttm,total_shares,limitup_days,codename
985,SH601975,17.786204347553202,-38681158.52115888,2.8198,11,2.25,False,0.01,2.3881,4852783848,3.64,2.53,9.0254,-7.61,17664133207.0,1681315200000.0,17664133207.0,0.0,100,21.78059895689517,29.54,0.28,15.755798557689026,375539737.0,0.08,1546876800000,0.3,48846355.0,103817371.0,1.27,2.395,48001.0,2.14,-23.2,招商南油,12.32,4852783848,0,SH601975 招商南油
986,SH601985,27.98333923657088,-17522899.440687537,1.864,11,0.59,False,0.01,1.5644,18869877590,6.78,1.63,3.0805,13.0,127937770060.0,1681315200000.0,127937770060.0,2.212,100,11.354373083125328,92.73,0.0,15.395071652111714,485978960.0,0.04,1433865600000,0.5,-2590253.0,71772610.0,1.04,1.562,217853.0,0.38,43.95,中国核电,13.621,18869877590,0,SH601985 中国核电
987,SH601988,6.666469575702516,22528278.97562487,1.672,11,-0.85,False,0.01,0.5021,210765514846,3.51,1.41,,11.08,739786957109.0,1681315200000.0,1033301147256.0,6.61,100,9.776557565409815,91.46,-0.28,4.014248372308615,555030997.0,-0.03,1152028800000,0.77,-55642620.0,157922606.0,0.83,0.502,518268.0,0.07,23.05,中国银行,4.543,294387791241,0,SH601988 中国银行
988,SH601989,,-6733888.104431967,2.193,11,-0.51,False,0.01,1.0587,22083803282,3.91,1.78,,12.03,86347670833.0,1681315200000.0,89155958117.0,0.077,100,-1.283226719782159,-21.61,-0.26,2.774873849791581,261616805.0,-0.02,1260892800000,-0.05,-11810345.0,66852700.0,0.77,1.06,460312.0,0.3,12.47,中国重工,,22802035324,0,SH601989 中国重工
989,SH601990,-5.834283217845204,-3573552.911568366,14.9694,11,-0.34,False,0.01,1.9451,3619930567,8.78,1.7,130.3551,10.72,31782990378.0,1681315200000.0,32366249879.0,1.139,100,3.820746751780917,140.94,0.0,-3.33739130872982,237557574.0,-0.03,1528819200000,0.17,-23940957.0,27043867.0,0.77,1.947,52246.0,0.75,44.06,南京证券,51.398,3686361034,0,SH601990 南京证券
990,SH601991,,23104906.02988853,0.499,11,6.42,False,0.01,2.0991,12396089106,3.15,6.76,2.8488,12.9,39047680684.0,1681315200000.0,58296138088.0,0.921,100,-0.6561508555714093,-18.13,0.32,6.967642491983961,650922943.0,0.19,1166544000000,-0.02,213362555.0,212325803.0,2.46,2.1,53986.0,1.71,70.81,大唐发电,,18506710504,0,SH601991 大唐发电
991,SH601992,-31.013301562357498,-6319699.874247964,0.2555,11,0.0,False,0.01,0.5573,8334158264,2.46,1.22,1.8809,-3.15,20502029329.0,1681315200000.0,26267316990.0,2.724,100,1.904512342118756,-60.54,0.0,3.840905967239872,66275093.0,0.0,1298908800000,0.11,-4826732.0,26885914.0,0.91,0.558,48738.0,0.32,67.22,金隅集团,21.661,10677771134,0,SH601992 金隅集团
992,SH601995,21.472710181870514,-4433984.714080628,7.4664,11,0.85,False,0.01,2.3528,929621281,40.35,1.85,3.9001,5.82,37510218688.0,1681315200000.0,194779814624.0,0.446,100,8.275684917825012,18.02,-0.12,18.304547657860294,387203569.0,0.34,1604246400000,1.57,2122754.0,9607704.0,0.64,2.353,75929.0,1.03,30.99,中金公司,25.637,4827256868,0,SH601995 中金公司
993,SH601996,-35.62856904008355,,1.4399,11,0.39,False,0.01,1.0521,1145622800,2.58,0.78,14.4928,-4.44,2955706824.0,,2955706824.0,0.0,100,1.6111173048448773,-6.04,0.0,1.8520614436940972,11090011.0,0.01,1317225600000,0.04,1543170.0,4316800.0,0.92,1.053,15962.0,0.38,-5.5,丰林集团,65.168,1145622800,0,SH601996 丰林集团
994,SH601997,1.6810500145796323,-546940.0886482837,1.2406,11,-0.18,False,0.01,0.3963,3569026389,5.48,0.91,,-0.18,19558264612.0,1681315200000.0,20035965456.0,5.474,100,11.42347248566124,-7.32,0.0,4.166418178952869,92809169.0,-0.01,1471276800000,1.66,-15274395.189999998,16900000.0,0.99,0.396,32580.0,0.47,44.05,贵阳银行,3.294,3656198076,0,SH601997 贵阳银行
995,SH601998,8.954510937658643,2805471.048502987,1.3565,11,2.45,False,0.01,0.5239,34052680680,5.86,3.5,1.4701,17.67,199548708785.0,1681315200000.0,286758183830.0,5.614,100,9.61554391389472,10.28,-0.17,4.063297889092277,292223617.0,0.14,1177603200000,1.27,12282976.0,50329969.0,1.44,0.521,254298.0,0.15,96.03,中信银行,4.617,48934843657,0,SH601998 中信银行
996,SH603001,,,0.8861,11,-0.15,False,0.01,0.8119,400980000,6.46,1.08,1136.8296,0.47,2590330800.0,,2590330800.0,7.74,100,-4.259817158613821,-59.22,-0.15,2.19154061948732,8552915.0,-0.01,1335369600000,-0.36,-670043.0,1320898.0,0.7,0.812,18332.0,0.33,-7.25,奥康国际,,400980000,0,SH603001 奥康国际
997,SH603002,103.88726693450594,,1.4616,11,-0.35,False,0.01,2.208,614411700,5.71,1.75,13.1645,14.89,3508290807.0,,5161127363.0,5.079,100,27.293757100759,25.47,0.0,25.226570889958253,23423065.0,-0.02,1337270400000,0.66,-1549222.0,4108450.0,0.58,2.205,17681.0,0.67,137.78,宏昌电子,8.704,903875195,0,SH603002 宏昌电子
998,SH603003,,,0.3766,11,-1.03,False,0.01,1.0758,402443494,9.65,3.28,28.6873,30.76,3883579717.0,,3883579717.0,0.0,100,-3.65635166674515,-21.87,0.0,-5.237974193234029,87247039.0,-0.1,1345132800000,-0.33,-5550947.0,9076301.0,0.52,1.076,15889.0,2.26,64.62,龙宇股份,,402443494,0,SH603003 龙宇股份
999,SH603005,41.60473339791015,3937158.517333821,15.4767,11,10.0,False,0.01,4.7205,652171706,28.6,12.88,47.0373,54.18,18652110792.0,1681315200000.0,18681873096.0,0.619,100,10.02073092631419,245.62,0.0,26.873786112511567,2198576049.0,2.6,1391961600000,0.59,235162162.0,80880629.0,1.25,4.719,130144.0,12.4,44.0,晶方科技,48.747,653212346,1,SH603005 晶方科技
1000,SH603006,18.56229180169977,,1.9741,11,-0.11,False,0.01,1.7024,191078186,9.29,2.04,26.099,5.57,1775116348.0,,2362021983.0,4.09,100,9.085197825696936,72.94,0.32,4.620926719262708,15427239.0,-0.01,1404057600000,0.49,-2086452.0,1656413.0,0.97,1.701,12036.0,0.87,44.01,联明股份,18.93,254254250,0,SH603006 联明股份
1001,SH603007,,,13.2714,11,3.56,False,0.01,4.3494,338384791,5.82,3.74,15.9748,49.61,1969399484.0,,1969399484.0,0.0,100,-72.88206227102467,7.01,0.34,-50.65248179026749,36023200.0,0.2,1472140800000,-1.66,3111446.0,6267921.0,0.97,4.443,14578.0,1.85,44.0,ST花王,,338384791,0,SH603007 ST花王
1002,SH603008,15.194650264301268,15100451.151619105,1.3584,11,-1.88,False,0.01,3.1552,387417787,29.7,2.78,22.1132,4.03,11506308274.0,1681315200000.0,11506308274.0,0.943,100,17.185840087211115,314.21,-0.13,22.011262173139578,199308356.0,-0.57,1342454400000,1.48,-1222562.0,6717445.0,1.51,3.156,31688.0,1.73,-6.72,喜临门,20.047,387417787,0,SH603008 喜临门
1003,SH603009,,,1.3448,11,0.64,False,0.01,1.3424,338408970,6.31,1.28,152.4136,5.52,2135360601.0,,2263586862.0,1.014,100,3.314191716379507,94.93,0.32,8.48479950265908,14195727.0,0.04,1405612800000,0.14,-1590925.0,2250100.0,0.66,1.343,21323.0,0.66,43.94,北特科技,44.171,358730089,0,SH603009 北特科技
1004,SH603010,30.12855677629551,-2564918.142342779,1.9767,11,-0.42,False,0.01,1.7584,485272654,11.95,0.92,13.9369,1.01,5799008215.0,1681315200000.0,7045464186.0,1.674,100,11.46020910667409,296.73,-0.08,22.69641593587268,22336017.0,-0.05,1412870400000,0.62,941361.0,1864863.0,0.59,1.757,32175.0,0.38,44.02,万盛股份,19.288,589578593,0,SH603010 万盛股份
1005,SH603011,80.67177803388326,,2.3472,11,-0.88,False,0.01,1.7045,494414437,7.92,2.25,,-3.06,3915762341.0,,3915762341.0,0.379,100,6.891918588014001,171.22,0.13,40.63386819264743,61459012.0,-0.07,1415289600000,0.28,-8817283.0,7757708.0,0.7,1.703,19136.0,1.57,43.9,合锻智能,28.135,494414437,0,SH603011 合锻智能
1006,SH603012,4.544475822240646,,1.4169,11,0.18,False,0.01,1.1716,636560000,5.62,1.43,7.4919,4.46,3577467200.0,,3661767200.0,1.388,100,10.625812321738158,-39.07,0.0,3.9176904689182113,32309883.0,0.01,1426780800000,0.51,-7140300.0,5763964.0,0.9,1.171,13588.0,0.91,44.03,创力集团,11.105,651560000,0,SH603012 创力集团
1007,SH603013,9.2654924301643,,0.8743,11,0.07,False,0.01,1.9543,511332500,14.4,1.46,9.5597,0.49,7363188000.0,,7381933430.0,3.472,100,13.746320426716402,-0.23,-0.07,-2.60003606140069,23727478.0,0.01,1525795200000,0.98,-2015500.0,1646000.0,0.71,1.954,12819.0,0.32,43.96,亚普股份,14.735,512634266,0,SH603013 亚普股份
1008,SH603015,13.28028378324606,,4.123,11,0.13,False,0.01,2.4581,404219000,7.98,2.63,25.1644,23.91,3225667620.0,,3225667620.0,1.253,100,3.980653319353188,36.37,0.0,7.264007255930238,45584332.0,0.01,1425312000000,0.13,-2883386.0,5768500.0,0.6,2.455,21567.0,1.43,43.96,弘讯科技,61.76,404219000,0,SH603015 弘讯科技
1009,SH603016,3.8378745800480503,,5.9837,11,-3.46,False,0.01,4.5476,148160000,24.82,5.52,43.4957,30.91,3677331200.0,,3677331200.0,1.249,100,8.413250925581274,126.08,0.0,11.558421919941033,89003807.0,-0.89,1467302400000,0.45,-5532351.0,3589872.0,0.72,4.546,9246.0,2.42,44.05,新宏泰,54.803,148160000,0,SH603016 新宏泰
1010,SH603017,,,1.5511,11,-1.38,False,0.01,2.0172,275905778,10.04,2.26,7.1588,9.61,2770094011.0,,2770094011.0,2.51,100,-26.251913491700137,12.44,0.2,-2.873428214255236,39662525.0,-0.14,1419955200000,-1.57,-2080737.0,3948100.0,0.62,2.037,11822.0,1.43,44.01,中衡设计,,275905778,0,SH603017 中衡设计
1011,SH603018,10.123594310602169,-27204101.366141807,1.0338,11,-0.54,False,0.01,1.5447,668620952,9.14,2.61,18.4031,20.58,6111195501.0,1681315200000.0,6249757901.0,2.845,100,17.203540526216543,70.15,0.0,10.039008351421131,167523927.0,-0.05,1413129600000,0.96,-7251355.0,18435722.0,1.32,1.544,17740.0,2.76,43.99,华设集团,9.54,683780952,0,SH603018 华设集团
1012,SH603019,39.739498296017885,-42138568.75157802,5.0314,11,4.98,False,0.01,3.813,1450728974,41.53,10.11,,87.58,60248774290.0,1681315200000.0,60800500340.0,0.385,100,9.628884224440371,2089.36,-0.14,10.182485329434066,4037991359.0,1.97,1415203200000,0.92,32173193.0,99253209.0,0.9,3.814,262004.0,6.84,44.05,中科曙光,45.23,1464013974,0,SH603019 中科曙光
1013,SH603020,-4.245592657840779,,1.1496,11,-0.11,False,0.01,1.1847,379443508,9.51,0.74,28.6849,-3.94,3608507761.0,,3644591231.0,1.577,100,5.225115510946245,-28.76,0.11,7.945345067130871,10041373.0,-0.01,1427212800000,0.37,-960962.0,1056960.0,0.67,1.184,20260.0,0.28,44.02,爱普股份,25.782,383237774,0,SH603020 爱普股份
1014,SH603021,57.370443594553365,,2.3118,11,0.54,False,0.01,3.3936,319948070,5.55,1.45,55.5359,-7.19,1775711789.0,,1775711789.0,0.0,100,-53.2554161937017,17.66,0.54,-3.9357463959490135,10884063.0,0.03,1429718400000,-1.19,809756.0,1964880.0,0.77,3.384,18813.0,0.61,43.99,山东华鹏,,319948070,0,SH603021 山东华鹏
1015,SH603022,-1.16873900112614,,2.4817,11,2.3,False,0.01,2.5936,200000000,9.33,3.29,,4.71,1866000000.0,,1866000000.0,0.0,100,4.105257194434979,14.94,0.43,3.58463170696921,19060482.0,0.21,1431878400000,0.14,1556212.0,2069065.0,1.71,2.592,18303.0,1.03,44.03,新通联,64.409,200000000,0,SH603022 新通联
1016,SH603023,-10.520957664222507,,26.4348,11,-0.26,False,0.01,2.8216,562079807,3.84,1.04,698.538,-0.26,2158386459.0,,2158386459.0,0.0,100,1.0226259797884718,37.68,-0.26,-13.199008588050908,8816920.0,-0.01,1432656000000,0.01,-953893.0,2292075.0,0.63,2.824,12825.0,0.41,44.0,威帝股份,277.328,562079807,0,SH603023 威帝股份
1017,SH603025,16.293882834676054,5012546.675687806,9.8119,11,-0.45,False,0.01,7.361,923112011,15.4,1.42,31.2174,-18.95,14215924969.0,1681315200000.0,14234732989.0,2.597,100,20.452275728658403,124.43,0.0,13.87341936939961,75925443.0,-0.07,1429632000000,0.43,-2857447.0,4924097.0,0.78,7.368,52033.0,0.53,43.96,大豪科技,36.22,924333311,0,SH603025 大豪科技
1018,SH603026,64.3722419867479,1429716.979208857,1.8883,11,2.76,False,0.01,4.2358,202680000,81.99,3.5,12.5928,-11.17,16617733200.0,1681315200000.0,16617733200.0,0.366,100,39.37349872151847,1025.08,0.02,26.908912524725714,209207954.0,2.2,1432828800000,6.41,26530573.0,2561132.0,1.49,4.235,110163.0,1.26,43.93,胜华新材,12.794,202680000,0,SH603026 胜华新材
1019,SH603027,20.15976566961977,35393973.884943835,8.9277,11,1.12,False,0.01,9.0292,958538590,22.53,2.65,28.1258,8.42,21595874433.0,1681315200000.0,21752007333.0,0.479,100,15.537668924306194,1094.15,-0.18,21.59758911503744,278001471.0,0.25,1457280000000,0.36,2595129.0,12339694.0,0.73,9.234,192747.0,1.29,43.96,千禾味业,63.241,965468590,0,SH603027 千禾味业
1020,SH603028,33.62804037624196,,3.9474,11,1.6,False,0.01,4.197,287040000,11.46,3.1,35.8233,24.16,3289478400.0,,3289478400.0,0.532,100,5.573426413413637,148.7,-0.09,8.2640077373767,62895182.0,0.18,1459353600000,0.15,1151375.0,5533257.0,0.95,4.198,22471.0,1.93,43.9,赛福天,75.746,287040000,0,SH603028 赛福天
1021,SH603029,78.10111843872522,,3.8263,11,-0.05,False,0.01,3.1016,121342000,20.41,1.86,,-30.46,2476590220.0,,2476590220.0,0.696,100,7.417069702906335,113.44,0.0,11.933000049358869,71446226.0,-0.01,1461686400000,0.47,1415871.4000000004,3501070.0,1.0,3.102,29132.0,2.89,44.01,天鹅股份,43.155,121342000,0,SH603029 天鹅股份
1022,SH603030,,,0.6191,11,1.32,False,0.01,3.7558,580070382,2.3,9.25,167.0384,-12.88,1334161879.0,,1334161879.0,0.0,100,-137.65435610813725,-50.15,0.0,-37.22636641405917,218164855.0,0.03,1426780800000,-3.16,-20475292.0,92708063.0,5.21,3.77,16009.0,15.98,43.96,全筑股份,,580070382,0,SH603030 全筑股份
1023,SH603031,148.2555092703767,-331238.7921099744,1.8285,11,-0.5,False,0.01,9.4571,112000000,47.78,2.12,23.4801,2.42,5351360000.0,1681315200000.0,5351360000.0,0.0,100,7.789161558727728,301.27,-0.29,19.90362576314324,13886319.0,-0.24,1471795200000,0.4,-251465.0,289833.0,0.51,9.461,7552.0,0.26,43.98,安孚科技,118.275,112000000,0,SH603031 安孚科技
1024,SH603032,183.57073905499,6564286.884667009,19.2248,11,2.72,False,0.01,10.6913,160008000,66.56,5.06,91.3937,-24.16,10650132480.0,1681315200000.0,11194260480.0,0.0,100,17.943009174188116,1055.33,0.03,80.50251643976239,103961085.0,1.76,1483545600000,0.97,2938406.0,1572158.0,0.74,10.684,19700.0,0.98,44.06,德新科技,68.708,168183000,0,SH603032 德新科技
1025,SH603033,-17.078741164335753,406355.1824963832,3.5432,11,-0.11,False,0.01,4.1308,775657434,17.57,1.31,43.5092,1.8,13628301115.0,1681315200000.0,13913267188.0,0.0,100,3.9593386089962346,332.21,0.0,33.85901656336727,21646574.0,-0.02,1481040000000,0.16,-430256.0,1226530.0,0.77,4.134,6256.0,0.16,43.99,三维股份,109.388,791876334,0,SH603033 三维股份
1026,SH603035,28.351711149325464,9947419.792401416,1.9176,11,1.76,False,0.01,1.4668,380030933,17.34,2.99,18.4207,-18.4,6589736378.0,1681315200000.0,6589736378.0,2.018,100,12.11637958785002,58.24,0.06,27.74303933003728,115061307.0,0.3,1483545600000,1.35,-240356.0,6629155.0,0.84,1.467,34291.0,1.74,43.97,常熟汽饰,12.867,380030933,0,SH603035 常熟汽饰
1027,SH603036,7.772316974304649,,8.9065,11,3.75,False,0.01,2.254,206006025,13.27,5.0,55.1287,27.35,2733699952.0,,2733699952.0,1.432,100,6.866123883200308,42.58,-0.23,0.8926237983299279,96785846.0,0.48,1481212800000,0.39,12699975.0,7340000.0,1.93,2.261,8173.0,3.56,44.01,如通股份,33.69,206006025,0,SH603036 如通股份
1028,SH603037,-5.980630400225239,,2.8805,11,1.14,False,0.01,2.1053,104901350,16.79,2.35,26.8139,4.42,1761293667.0,,1761293667.0,3.574,100,8.349819177353417,14.53,-0.06,9.054974248451453,17287132.0,0.19,1484841600000,0.68,1297548.0,1034100.0,1.02,2.107,9866.0,0.99,43.97,凯众股份,24.713,104901350,0,SH603037 凯众股份
1029,SH603038,-63.30289160861828,,1.5422,11,0.53,False,0.01,1.1714,206674697,7.55,1.6,20.4838,5.59,1560393962.0,,1560393962.0,0.927,100,-0.2838071888040079,-33.98,0.13,1.6660290562090507,15061065.0,0.04,1484496000000,-0.02,-135203.0,2002821.0,0.84,1.171,4403.0,0.97,43.98,华立股份,,206674697,0,SH603038 华立股份
1030,SH603039,16.899919836903067,,9.8754,11,0.72,False,0.01,12.048,260603073,88.35,4.54,98.7424,75.33,23024281500.0,,23024281500.0,0.17,100,11.777902683501518,1434.6,0.4,21.934499015331888,201988472.0,0.63,1484236800000,0.86,2031809.0,2320946.0,0.42,12.053,27830.0,0.89,44.03,泛微网络,103.143,260603073,0,SH603039 泛微网络
1031,SH603040,7.259602900102902,,5.4069,11,-0.37,False,0.01,2.4141,133989109,18.68,1.76,21.5941,9.37,2502916556.0,,2525956468.0,1.59,100,15.677587039444612,87.25,-0.11,12.63491898419562,23638260.0,-0.07,1486569600000,1.14,-1835438.0,1255483.0,0.92,2.392,26543.0,0.94,43.98,新坐标,16.326,135222509,0,SH603040 新坐标
1032,SH603041,1.1399748115525243,,4.0743,11,1.42,False,0.01,1.5243,183147692,11.42,1.95,19.2134,1.78,2091546643.0,,2091546643.0,0.963,100,6.288940128148895,-9.03,0.09,15.41431460922318,10826293.0,0.16,1490803200000,0.39,1063896.0,952040.0,0.9,1.525,3955.0,0.52,43.96,美思德,29.213,183147692,0,SH603041 美思德
1033,SH603042,,,1.6998,11,-1.47,False,0.01,1.976,160589840,12.75,2.94,113.4222,39.04,2047520460.0,,2047520460.0,0.094,100,-1.9520815112458871,-20.08,-0.16,1.6877813117328389,83876054.0,-0.19,1496332800000,-0.13,4381172.0,6552249.0,0.76,1.977,15004.0,4.08,43.96,华脉科技,,160589840,0,SH603042 华脉科技
1034,SH603043,10.648659212460142,73211.11115325536,3.8878,11,-2.53,False,0.01,4.7099,568770805,28.11,3.29,19.1857,8.87,15988147329.0,1681315200000.0,15988147329.0,1.423,100,16.495418618120844,121.33,0.14,10.73319934689716,115422398.0,-0.73,1498492800000,0.91,-10053389.0,4080117.0,1.14,4.805,64265.0,0.72,44.01,广州酒家,30.724,568770805,0,SH603043 广州酒家
1035,SH603045,-42.63778435009301,,0.8109,11,0.21,False,0.01,2.1929,137620000,14.02,1.57,3.8798,-1.61,1929432400.0,,1929432400.0,0.0,100,2.9131185871481406,44.38,0.14,12.000338347711082,14580766.0,0.03,1526486400000,0.18,-105748.0,1042022.0,0.89,2.194,10757.0,0.76,44.04,福达合金,76.374,137620000,0,SH603045 福达合金
1036,SH603048,-30.28618167929588,,4.4566,11,1.36,False,0.01,1.7896,37720000,15.66,1.23,29.4294,4.89,590695200.0,,2300140800.0,1.309,100,3.113488476323848,-24.07,0.32,2.7889734889288587,14510575.0,0.21,1636992000000,0.21,0.0,931375.0,0.71,1.79,4512.0,2.47,43.98,浙江黎明,73.741,146880000,0,SH603048 浙江黎明
1037,SH603050,8.20749498420803,,1.2197,11,1.54,False,0.01,2.3515,162210100,19.72,2.73,,25.37,3198783172.0,,3198783172.0,2.535,100,8.67343699185328,106.61,0.05,22.47197471308864,117799164.0,0.3,1492099200000,0.71,-3599315.0,6000365.0,1.79,2.35,21231.0,3.7,44.02,科林电气,27.954,162210100,0,SH603050 科林电气
1038,SH603051,26.538750193367555,,1.8075,11,0.98,False,0.01,3.285,48939105,48.51,1.73,,-19.03,2374035984.0,,4526904690.0,0.812,100,,57.61,0.0,53.33769078027262,111224077.0,0.47,1648137600000,1.43,6106035.0,2291273.0,0.93,3.346,14627.0,4.68,44.01,鹿山新材,33.913,93319000,0,SH603051 鹿山新材
1039,SH603052,28.15158070217137,,3.9717,11,1.18,False,0.01,3.3069,17200000,52.26,1.92,137.262,11.5,898872000.0,,3595488000.0,0.957,100,20.936224510687737,25.56,0.04,23.63136698975348,43972887.0,0.61,1665417600000,2.3,2269459.0,841591.0,1.0,3.308,3003.0,4.89,44.0,可川科技,22.688,68800000,0,SH603052 可川科技
1040,SH603053,1.2350899510319646,230992.78707884683,1.8245,11,0.0,False,0.01,2.0405,888890000,9.36,0.64,13.2509,2.3,8320010400.0,1681315200000.0,8320010400.0,3.205,100,11.808993051989365,-19.87,0.0,-1.371020184238958,10353683.0,0.0,1576512000000,0.53,-1186961.0,1105865.0,0.74,2.039,9358.0,0.12,44.02,成都燃气,17.705,888890000,0,SH603053 成都燃气
1041,SH603055,11.105907358504895,-671588.5771290456,2.4191,11,-1.81,False,0.01,2.4106,887616174,10.86,2.44,16.2943,7.52,9639511650.0,1681315200000.0,9697179857.0,0.921,100,6.893618907172118,22.4,0.0,14.212839055385883,45611559.0,-0.2,1505923200000,0.3,-4438721.0,4194333.0,0.49,2.408,11574.0,0.47,43.97,台华新材,36.092,892926322,0,SH603055 台华新材
1042,SH603056,70.4293394688674,1682970.9356930328,0.559,11,0.58,False,0.01,2.6732,960000000,17.21,1.4,5.4904,-17.38,16521600000.0,1681315200000.0,17673938059.0,0.0,100,7.09112019199879,156.47,-0.23,6.957478944807027,54666371.0,0.1,1516032000000,0.43,1157008.0,3168686.0,0.78,2.672,36877.0,0.33,44.01,德邦股份,39.618,1026957470,0,SH603056 德邦股份
1043,SH603057,0.8888355006922755,,3.1124,11,0.81,False,0.01,5.3129,42000000,26.14,1.16,28.8414,-16.94,1097880000.0,,10769680000.0,,100,,43.78,0.15,13.619769430276474,20971129.0,0.21,1664121600000,0.64,-382811.0,805749.0,0.67,5.313,5642.0,1.92,44.03,紫燕食品,41.163,412000000,0,SH603057 紫燕食品
1044,SH603058,-35.56898878678301,,6.4978,11,1.81,False,0.01,4.0861,415580236,10.13,4.72,42.3552,39.15,4209827791.0,,4245315207.0,4.936,100,3.504008474838753,98.59,-0.1,11.568514062887946,124226863.0,0.18,1482422400000,0.09,8371169.0,12402363.0,1.11,4.085,15178.0,2.98,43.91,永吉股份,112.376,419083436,0,SH603058 永吉股份
1045,SH603059,-3.8188629303367416,,2.4433,11,-0.23,False,0.01,2.202,100051020,25.64,2.33,17.0389,34.45,2565308153.0,,2565308153.0,0.702,100,8.671920999969146,-4.7,-0.04,9.213318253713188,24623210.0,-0.06,1519920000000,0.97,-784905.0,956325.0,0.61,2.201,9273.0,0.96,44.0,倍加洁,26.363,100051020,0,SH603059 倍加洁
1046,SH603060,1.0715637704900027,-450795.461529587,3.7038,11,-0.88,False,0.01,5.6835,729518079,12.33,2.09,32.5779,-4.42,8994957914.0,1681315200000.0,8994957914.0,0.843,100,15.9299740431897,254.27,0.08,32.65101864953621,26217595.0,-0.11,1478620800000,0.33,-1016992.0,2128024.0,0.79,5.682,26131.0,0.29,44.02,国检集团,37.608,729518079,0,SH603060 国检集团
